language	iso_code	gloss	global_id	local_id	transcription	cognate_class	notes
MIDDLE_BRETON		bite	1403	bite	kregi	bite:H	bite:H	
GERMAN	deu	bite	1403	bite	baisn	bite:B	bite:B	
DANISH_FJOLDE		bite	1403	bite	bid	bite:B	bite:B	
OSSETIC	oss	bite	1403	bite	GEts3n	bite:O	bite:O	
MACEDONIAN	mkd	bite	1403	bite	kasa	bite:J	bite:J	
LATIN	lat	bite	1403	bite	mordere	bite:G	bite:G	
FRENCH	fra	bite	1403	bite	mordr	bite:G	bite:G	
URDU	urd	bite	1403	bite	katn3	bite:M	bite:M	
POLISH	pol	bite	1403	bite	gr3ZC	bite:S	bite:S	
FRISIAN	frs	bite	1403	bite	bit3t	bite:B	bite:B	
BULGARIAN	bul	bite	1403	bite	xapy~3	bite:I	bite:I	
CLASSICAL_ARMENIAN	xcl	bite	1403	bite	kitsanEm	bite:S	bite:S	
ARMENIAN_EASTERN	hye	bite	1403	bite	k3cEl	bite:S	bite:S	
SORBIAN_LOWER	dsb	bite	1403	bite	kusaS	bite:J	bite:J	
CATALAN	cat	bite	1403	bite	mus3xa	bite:K	bite:K	
SERBO-CROATIAN	srp	bite	1403	bite	grizti	bite:S	bite:S	
RUSSIAN	rus	bite	1403	bite	kusaty~	bite:J	bite:J	
OSSETIC_DIGOR	oss	bite	1403	bite	GwaT	bite:O	bite:O	
MIDDLE_CORNISH	cor	bite	1403	bite	bra8a	bite:Ac	bite:Ac	
SWEDISH	swe	sharp	1396	sharp	skarp	sharp:B	sharp:B	
DANISH	dan	sharp	1396	sharp	sgh~ab	sharp:B	sharp:B	
GUTNISH_LAU		sharp	1396	sharp	vasar	sharp:H	sharp:H	
OSSETIC_IRON	oss	sharp	1396	sharp	sirG	sharp:A	sharp:A	
BIHARI	mai	sharp	1396	sharp	teyg3r	sharp:A	sharp:A	
MARATHI	mar	sharp	1396	sharp	tikSn3	sharp:A	sharp:A	
SORBIAN_UPPER	hsb	sharp	1396	sharp	wutr3	sharp:C	sharp:C	
DUTCH	nld	sharp	1396	sharp	sGErp	sharp:B	sharp:B	
SLOVENIAN	slv	sharp	1396	sharp	ost3r	sharp:C	sharp:C	
BELARUSIAN	bel	sharp	1396	sharp	vostr3	sharp:C	sharp:C	
ANCIENT_GREEK	grc	sharp	1396	sharp	oksis	sharp:C	sharp:C	
GREEK	ell	sharp	1396	sharp	kofteros	sharp:J	sharp:J	
OLD_SWEDISH		sharp	1396	sharp	skarper	sharp:B	sharp:B	
ICELANDIC	isl	sharp	1396	sharp	beih~tir	sharp:K	sharp:K	
SLOVAK	slk	sharp	1396	sharp	ostri	sharp:C	sharp:C	
ENGLISH	eng	sharp	1396	sharp	Sap	sharp:B	sharp:B	
ITALIAN	ita	sharp	1396	sharp	tallEnte	sharp:G	sharp:G	
ELFDALIAN	qov	sharp	1396	sharp	was	sharp:H	sharp:H	
FAROESE	fao	sharp	1396	sharp	kh~vasur	sharp:H	sharp:H	
UKRAINIAN	ukr	sharp	1396	sharp	hostriy	sharp:C	sharp:C	
CZECH	ces	sharp	1396	sharp	ostri	sharp:C	sharp:C	
STAVANGERSK		sharp	1396	sharp	skaGp3	sharp:B	sharp:B	
NORWEGIAN_RIKSMAL	nor	sharp	1396	sharp	skarp	sharp:B	sharp:B	
OLD_NORSE	non	sharp	1396	sharp	skarpr	sharp:B	sharp:B	
SPANISH	spa	sharp	1396	sharp	axu8o	sharp:C	sharp:C	
OLD_CHURCH_SLAVONIC	chu	sharp	1396	sharp	ostru	sharp:C	sharp:C	
PORTUGUESE	por	sharp	1396	sharp	agusadu	sharp:C	sharp:C	
OLD_IRISH	sga	sharp	1396	sharp	paib3r	sharp:O	sharp:O	
IRISH	gle	sharp	1396	sharp	Cer	sharp:L	sharp:L	
MIDDLE_BRETON		sharp	1396	sharp	lem	sharp:F	sharp:F	
GERMAN	deu	sharp	1396	sharp	Sarf	sharp:B	sharp:B	
DANISH_FJOLDE		sharp	1396	sharp	sxar3b	sharp:B	sharp:B	
OSSETIC	oss	sharp	1396	sharp	ts3rG	sharp:A	sharp:A	
MACEDONIAN	mkd	sharp	1396	sharp	ostar	sharp:C	sharp:C	
LATIN	lat	sharp	1396	sharp	akutus	sharp:C	sharp:C	
FRENCH	fra	sharp	1396	sharp	traSa	sharp:I	sharp:I	
URDU	urd	sharp	1396	sharp	tez	sharp:A	sharp:A	
POLISH	pol	sharp	1396	sharp	ostr3	sharp:C	sharp:C	
FRISIAN	frs	sharp	1396	sharp	skErp	sharp:B	sharp:B	
BULGARIAN	bul	sharp	1396	sharp	ost3r	sharp:C	sharp:C	
CLASSICAL_ARMENIAN	xcl	sharp	1396	sharp	sowr	sharp:D	sharp:D	
ARMENIAN_EASTERN	hye	sharp	1396	sharp	sur	sharp:D	sharp:D	
SORBIAN_LOWER	dsb	sharp	1396	sharp	w3tS3	sharp:C	sharp:C	
SERBO-CROATIAN	srp	sharp	1396	sharp	oStar	sharp:C	sharp:C	
RUSSIAN	rus	sharp	1396	sharp	ostr3y	sharp:C	sharp:C	
OSSETIC_DIGOR	oss	sharp	1396	sharp	CirG	sharp:A	sharp:A	
MIDDLE_CORNISH	cor	sharp	1396	sharp	lim	sharp:F	sharp:F	
SWEDISH	swe	drink	1401	drink	drika	drink:B	drink:B	
DANISH	dan	drink	1401	drink	dGEgh~3	drink:B	drink:B	
GUTNISH_LAU		drink	1401	drink	drikE	drink:B	drink:B	
OSSETIC_IRON	oss	drink	1401	drink	nuwaz	drink:G	drink:G	
BIHARI	mai	drink	1401	drink	pib	drink:C	drink:C	
DUTCH	nld	drink	1401	drink	driNk3n	drink:B	drink:B	
MARATHI	mar	drink	1401	drink	pine	drink:C	drink:C	
SORBIAN_UPPER	hsb	drink	1401	drink	pitS	drink:C	drink:C	
ORIYA	ori	drink	1401	drink	pi	drink:C	drink:C	
SLOVENIAN	slv	drink	1401	drink	piti	drink:C	drink:C	
BELARUSIAN	bel	drink	1401	drink	py~itsy~	drink:C	drink:C	
ANCIENT_GREEK	grc	drink	1401	drink	pino	drink:C	drink:C	
GREEK	ell	drink	1401	drink	pino	drink:C	drink:C	
OLD_SWEDISH		drink	1401	drink	drika	drink:B	drink:B	
ICELANDIC	isl	drink	1401	drink	drEh~ka	drink:B	drink:B	
SLOVAK	slk	drink	1401	drink	piT	drink:C	drink:C	
ENGLISH	eng	drink	1401	drink	driNk	drink:B	drink:B	
ASSAMESE	asm	drink	1401	drink	pi	drink:C	drink:C	
BRETON	bre	drink	1401	drink	eva	drink:C	drink:C	
ITALIAN	ita	drink	1401	drink	bere	drink:C	drink:C	
ELFDALIAN	qov	drink	1401	drink	drika	drink:B	drink:B	
FAROESE	fao	drink	1401	drink	drEh~ka	drink:B	drink:B	
UKRAINIAN	ukr	drink	1401	drink	piti	drink:C	drink:C	
CZECH	ces	drink	1401	drink	pit	drink:C	drink:C	
STAVANGERSK		drink	1401	drink	dGika	drink:B	drink:B	
NORWEGIAN_RIKSMAL	nor	drink	1401	drink	drik3	drink:B	drink:B	
OLD_NORSE	non	drink	1401	drink	dreka	drink:B	drink:B	
SPANISH	spa	drink	1401	drink	beber	drink:C	drink:C	
MAGAHI	mag	drink	1401	drink	pina	drink:C	drink:C	
OLD_CHURCH_SLAVONIC	chu	drink	1401	drink	piti	drink:C	drink:C	
PORTUGUESE	por	drink	1401	drink	b3ber	drink:C	drink:C	
OLD_IRISH	sga	drink	1401	drink	ib38	drink:C	drink:C	
IRISH	gle	drink	1401	drink	ol	drink:C	drink:C	
MIDDLE_BRETON		drink	1401	drink	eva	drink:C	drink:C	
GERMAN	deu	drink	1401	drink	triNkn	drink:B	drink:B	
DANISH_FJOLDE		drink	1401	drink	drENg	drink:B	drink:B	
OSSETIC	oss	drink	1401	drink	nwaz3n	drink:G	drink:G	
MACEDONIAN	mkd	drink	1401	drink	piE	drink:C	drink:C	
LATIN	lat	drink	1401	drink	bibere	drink:C	drink:C	
FRENCH	fra	drink	1401	drink	bwar	drink:C	drink:C	
URDU	urd	drink	1401	drink	pin3	drink:C	drink:C	
POLISH	pol	drink	1401	drink	piC	drink:C	drink:C	
BULGARIAN	bul	drink	1401	drink	piy3	drink:C	drink:C	
CLASSICAL_ARMENIAN	xcl	drink	1401	drink	3mpEm	drink:C	drink:C	
ARMENIAN_EASTERN	hye	drink	1401	drink	G3mEl	drink:D	drink:D	
SORBIAN_LOWER	dsb	drink	1401	drink	piS	drink:C	drink:C	
CATALAN	cat	drink	1401	drink	bEwr3	drink:C	drink:C	
SERBO-CROATIAN	srp	drink	1401	drink	piti	drink:C	drink:C	
RUSSIAN	rus	drink	1401	drink	py~ity~	drink:C	drink:C	
OSSETIC_DIGOR	oss	drink	1401	drink	niwaz	drink:G	drink:G	
MIDDLE_CORNISH	cor	drink	1401	drink	Eva	drink:C	drink:C	
SWEDISH	swe	bone	1394	bone	ben	bone:B	bone:B	
DANISH	dan	bone	1394	bone	be"n	bone:B	bone:B	
GUTNISH_LAU		bone	1394	bone	bain	bone:B	bone:B	
OSSETIC_IRON	oss	bone	1394	bone	Stag	bone:D	bone:D	
BIHARI	mai	bone	1394	bone	h3ddi	bone:A	bone:A	
DUTCH	nld	bone	1394	bone	ben	bone:B	bone:B	
MARATHI	mar	bone	1394	bone	had	bone:A	bone:A	
SORBIAN_UPPER	hsb	bone	1394	bone	kustS	bone:F	bone:F	
ORIYA	ori	bone	1394	bone	hado	bone:A	bone:A	
SLOVENIAN	slv	bone	1394	bone	kost	bone:F	bone:F	
BELARUSIAN	bel	bone	1394	bone	kosy~tsy~	bone:F	bone:F	
ANCIENT_GREEK	grc	bone	1394	bone	ostun	bone:D	bone:D	
GREEK	ell	bone	1394	bone	kokalo	bone:H	bone:H	
OLD_SWEDISH		bone	1394	bone	ben	bone:B	bone:B	
ICELANDIC	isl	bone	1394	bone	bein	bone:B	bone:B	
SLOVAK	slk	bone	1394	bone	kosT	bone:F	bone:F	
ENGLISH	eng	bone	1394	bone	b3un	bone:B	bone:B	
ASSAMESE	asm	bone	1394	bone	har	bone:A	bone:A	
BRETON	bre	bone	1394	bone	askorn	bone:D	bone:D	
ITALIAN	ita	bone	1394	bone	osso	bone:D	bone:D	
ELFDALIAN	qov	bone	1394	bone	biEn	bone:B	bone:B	
FAROESE	fao	bone	1394	bone	knoth~a	bone:M	bone:M	
UKRAINIAN	ukr	bone	1394	bone	kistka	bone:F	bone:F	
CZECH	ces	bone	1394	bone	kost	bone:F	bone:F	
STAVANGERSK		bone	1394	bone	bEin	bone:B	bone:B	
NORWEGIAN_RIKSMAL	nor	bone	1394	bone	ben	bone:B	bone:B	
OLD_NORSE	non	bone	1394	bone	bEin	bone:B	bone:B	
SPANISH	spa	bone	1394	bone	weso	bone:D	bone:D	
MAGAHI	mag	bone	1394	bone	h3ddi	bone:A	bone:A	
OLD_CHURCH_SLAVONIC	chu	bone	1394	bone	kosti	bone:F	bone:F	
PORTUGUESE	por	bone	1394	bone	osu	bone:D	bone:D	
OLD_IRISH	sga	bone	1394	bone	kna	bone:I	bone:I	
MIDDLE_BRETON		bone	1394	bone	askorn	bone:D	bone:D	
GERMAN	deu	bone	1394	bone	knoxn	bone:G	bone:G	
DANISH_FJOLDE		bone	1394	bone	knog	bone:G	bone:G	
OSSETIC	oss	bone	1394	bone	stEg	bone:D	bone:D	
MACEDONIAN	mkd	bone	1394	bone	koska	bone:F	bone:F	
LATIN	lat	bone	1394	bone	os	bone:D	bone:D	
FRENCH	fra	bone	1394	bone	os	bone:D	bone:D	
URDU	urd	bone	1394	bone	h3di	bone:A	bone:A	
POLISH	pol	bone	1394	bone	koStS	bone:F	bone:F	
FRISIAN	frs	bone	1394	bone	bi3n	bone:B	bone:B	
BULGARIAN	bul	bone	1394	bone	kost	bone:F	bone:F	
CLASSICAL_ARMENIAN	xcl	bone	1394	bone	oskr	bone:D	bone:D	
ARMENIAN_EASTERN	hye	bone	1394	bone	voskor	bone:D	bone:D	
SORBIAN_LOWER	dsb	bone	1394	bone	k3stS	bone:F	bone:F	
CATALAN	cat	bone	1394	bone	os	bone:D	bone:D	
SERBO-CROATIAN	srp	bone	1394	bone	kost	bone:F	bone:F	
RUSSIAN	rus	bone	1394	bone	kosty~	bone:F	bone:F	
OSSETIC_DIGOR	oss	bone	1394	bone	astag	bone:D	bone:D	
SWEDISH	swe	horn	1393	horn	hun	horn:A	horn:A	
DANISH	dan	horn	1393	horn	hoa"n	horn:A	horn:A	
GUTNISH_LAU		horn	1393	horn	hon	horn:A	horn:A	
ICELANDIC	isl	horn	1393	horn	hordn	horn:A	horn:A	
BIHARI	mai	horn	1393	horn	siNgh	horn:A	horn:A	
MARATHI	mar	horn	1393	horn	SiNga	horn:A	horn:A	
SORBIAN_UPPER	hsb	horn	1393	horn	ru	horn:B	horn:B	
ORIYA	ori	horn	1393	horn	siNho	horn:A	horn:A	
SLOVENIAN	slv	horn	1393	horn	rog	horn:B	horn:B	
BELARUSIAN	bel	horn	1393	horn	rox	horn:B	horn:B	
ANCIENT_GREEK	grc	horn	1393	horn	keras	horn:A	horn:A	
GREEK	ell	horn	1393	horn	Terato	horn:A	horn:A	
OLD_SWEDISH		horn	1393	horn	horn	horn:A	horn:A	
SLOVAK	slk	horn	1393	horn	roh	horn:B	horn:B	
DUTCH	nld	horn	1393	horn	horn	horn:A	horn:A	
ASSAMESE	asm	horn	1393	horn	xiN	horn:A	horn:A	
BRETON	bre	horn	1393	horn	korn	horn:A	horn:A	
ITALIAN	ita	horn	1393	horn	korno	horn:A	horn:A	
ELFDALIAN	qov	horn	1393	horn	33n	horn:A	horn:A	
FAROESE	fao	horn	1393	horn	hodn	horn:A	horn:A	
UKRAINIAN	ukr	horn	1393	horn	ry~ih	horn:B	horn:B	
CZECH	ces	horn	1393	horn	roh	horn:B	horn:B	
STAVANGERSK		horn	1393	horn	hodn	horn:A	horn:A	
NORWEGIAN_RIKSMAL	nor	horn	1393	horn	hun	horn:A	horn:A	
OLD_NORSE	non	horn	1393	horn	horn	horn:A	horn:A	
SPANISH	spa	horn	1393	horn	kwerno	horn:A	horn:A	
MAGAHI	mag	horn	1393	horn	siNgh~	horn:A	horn:A	
OLD_CHURCH_SLAVONIC	chu	horn	1393	horn	rogu	horn:B	horn:B	
OLD_IRISH	sga	horn	1393	horn	korn	horn:A	horn:A	
MIDDLE_BRETON		horn	1393	horn	korn	horn:A	horn:A	
GERMAN	deu	horn	1393	horn	horn	horn:A	horn:A	
DANISH_FJOLDE		horn	1393	horn	huorn	horn:A	horn:A	
IRISH	gle	horn	1393	horn	korn	horn:A	horn:A	
MACEDONIAN	mkd	horn	1393	horn	rog	horn:B	horn:B	
LATIN	lat	horn	1393	horn	kornu	horn:A	horn:A	
FRENCH	fra	horn	1393	horn	korn	horn:A	horn:A	
URDU	urd	horn	1393	horn	siNg	horn:A	horn:A	
POLISH	pol	horn	1393	horn	rug	horn:B	horn:B	
BULGARIAN	bul	horn	1393	horn	rog	horn:B	horn:B	
CLASSICAL_ARMENIAN	xcl	horn	1393	horn	eLewr	horn:E	horn:E	
SORBIAN_LOWER	dsb	horn	1393	horn	rog	horn:B	horn:B	
SERBO-CROATIAN	srp	horn	1393	horn	rog	horn:B	horn:B	
RUSSIAN	rus	horn	1393	horn	rog	horn:B	horn:B	
MIDDLE_CORNISH	cor	horn	1393	horn	korn	horn:A	horn:A	
SWEDISH	swe	far	1406	far	fyEran	far:B	far:B	
DANISH	dan	far	1406	far	fyEan	far:B	far:B	
GUTNISH_LAU		far	1406	far	laNgt	far:M	far:M	
OSSETIC_IRON	oss	far	1406	far	dard	far:Q	far:Q	
BIHARI	mai	far	1406	far	dur	far:E	far:E	
DUTCH	nld	far	1406	far	vEr	far:B	far:B	
MARATHI	mar	far	1406	far	dur	far:E	far:E	
SORBIAN_UPPER	hsb	far	1406	far	daloko	far:D	far:D	
ORIYA	ori	far	1406	far	duro	far:E	far:E	
SLOVENIAN	slv	far	1406	far	dalEtS	far:D	far:D	
BELARUSIAN	bel	far	1406	far	daly~oka	far:D	far:D	
ANCIENT_GREEK	grc	far	1406	far	poro	far:B	far:B	
GREEK	ell	far	1406	far	makria	far:H	far:H	
OLD_SWEDISH		far	1406	far	fyEr	far:B	far:B	
ICELANDIC	isl	far	1406	far	fyari	far:B	far:B	
SLOVAK	slk	far	1406	far	CalEko	far:D	far:D	
ENGLISH	eng	far	1406	far	fa	far:B	far:B	
BRETON	bre	far	1406	far	diabEl	far:F	far:F	
ITALIAN	ita	far	1406	far	lontano	far:M	far:M	
ELFDALIAN	qov	far	1406	far	la3Ngtbrot	far:M	far:M	
FAROESE	fao	far	1406	far	fyaLt	far:B	far:B	
UKRAINIAN	ukr	far	1406	far	daLEko	far:D	far:D	
CZECH	ces	far	1406	far	dalEko	far:D	far:D	
STAVANGERSK		far	1406	far	laNktboGt3	far:M	far:M	
NORWEGIAN_RIKSMAL	nor	far	1406	far	fyEn	far:B	far:B	
OLD_NORSE	non	far	1406	far	fyari	far:B	far:B	
SPANISH	spa	far	1406	far	lexos	far:N	far:N	
MAGAHI	mag	far	1406	far	dur	far:E	far:E	
OLD_CHURCH_SLAVONIC	chu	far	1406	far	dalEtSE	far:D	far:D	
PORTUGUESE	por	far	1406	far	loZ3	far:M	far:M	
OLD_IRISH	sga	far	1406	far	poda	far:L	far:L	
IRISH	gle	far	1406	far	fad3	far:L	far:L	
MIDDLE_BRETON		far	1406	far	pel	far:F	far:F	
GERMAN	deu	far	1406	far	vait	far:G	far:G	
DANISH_FJOLDE		far	1406	far	loNd	far:M	far:M	
OSSETIC	oss	far	1406	far	dard	far:Q	far:Q	
MACEDONIAN	mkd	far	1406	far	dalEku	far:D	far:D	
LATIN	lat	far	1406	far	prokul	far:B	far:B	
FRENCH	fra	far	1406	far	lwE	far:M	far:M	
URDU	urd	far	1406	far	dur	far:E	far:E	
POLISH	pol	far	1406	far	dalEko	far:D	far:D	
FRISIAN	frs	far	1406	far	fi3r	far:B	far:B	
BULGARIAN	bul	far	1406	far	d3lEtS3	far:D	far:D	
CLASSICAL_ARMENIAN	xcl	far	1406	far	hEri	far:B	far:B	
ARMENIAN_EASTERN	hye	far	1406	far	hEru	far:B	far:B	
SORBIAN_LOWER	dsb	far	1406	far	daly~oko	far:D	far:D	
CATALAN	cat	far	1406	far	lu5	far:M	far:M	
SERBO-CROATIAN	srp	far	1406	far	dalEko	far:D	far:D	
RUSSIAN	rus	far	1406	far	daly~Eko	far:D	far:D	
OSSETIC_DIGOR	oss	far	1406	far	dard	far:Q	far:Q	
MIDDLE_CORNISH	cor	far	1406	far	pEl	far:F	far:F	
SWEDISH	swe	name	1405	name	namn	name:A	name:A	
DANISH	dan	name	1405	name	naw"n	name:A	name:A	
GUTNISH_LAU		name	1405	name	namn	name:A	name:A	
OSSETIC_IRON	oss	name	1405	name	nom	name:A	name:A	
BIHARI	mai	name	1405	name	nam	name:A	name:A	
DUTCH	nld	name	1405	name	nam	name:A	name:A	
MARATHI	mar	name	1405	name	naw	name:A	name:A	
SORBIAN_UPPER	hsb	name	1405	name	meEno	name:A	name:A	
ORIYA	ori	name	1405	name	namo	name:A	name:A	
SLOVENIAN	slv	name	1405	name	ime	name:A	name:A	
BELARUSIAN	bel	name	1405	name	imy~a	name:A	name:A	
ANCIENT_GREEK	grc	name	1405	name	onoma	name:A	name:A	
GREEK	ell	name	1405	name	onoma	name:A	name:A	
OLD_SWEDISH		name	1405	name	nampn	name:A	name:A	
ICELANDIC	isl	name	1405	name	napn	name:A	name:A	
SLOVAK	slk	name	1405	name	mEno	name:A	name:A	
ENGLISH	eng	name	1405	name	neim	name:A	name:A	
ASSAMESE	asm	name	1405	name	nam	name:A	name:A	
BRETON	bre	name	1405	name	anw	name:A	name:A	
ITALIAN	ita	name	1405	name	nome	name:A	name:A	
ELFDALIAN	qov	name	1405	name	namEn	name:A	name:A	
FAROESE	fao	name	1405	name	naun	name:A	name:A	
UKRAINIAN	ukr	name	1405	name	imya	name:A	name:A	
CZECH	ces	name	1405	name	ymEno	name:A	name:A	
STAVANGERSK		name	1405	name	nawn	name:A	name:A	
NORWEGIAN_RIKSMAL	nor	name	1405	name	nawn	name:A	name:A	
OLD_NORSE	non	name	1405	name	nafn	name:A	name:A	
SPANISH	spa	name	1405	name	nombre	name:A	name:A	
MAGAHI	mag	name	1405	name	nam	name:A	name:A	
OLD_CHURCH_SLAVONIC	chu	name	1405	name	imE	name:A	name:A	
PORTUGUESE	por	name	1405	name	nom3	name:A	name:A	
OLD_IRISH	sga	name	1405	name	anm	name:A	name:A	
IRISH	gle	name	1405	name	any~3my~	name:A	name:A	
MIDDLE_BRETON		name	1405	name	anv	name:A	name:A	
GERMAN	deu	name	1405	name	nam3	name:A	name:A	
DANISH_FJOLDE		name	1405	name	nawn	name:A	name:A	
OSSETIC	oss	name	1405	name	nom	name:A	name:A	
MACEDONIAN	mkd	name	1405	name	imE	name:A	name:A	
LATIN	lat	name	1405	name	nomen	name:A	name:A	
FRENCH	fra	name	1405	name	no	name:A	name:A	
URDU	urd	name	1405	name	nam	name:A	name:A	
POLISH	pol	name	1405	name	imyEw	name:A	name:A	
FRISIAN	frs	name	1405	name	nam3	name:A	name:A	
BULGARIAN	bul	name	1405	name	im3	name:A	name:A	
CLASSICAL_ARMENIAN	xcl	name	1405	name	anown	name:A	name:A	
ARMENIAN_EASTERN	hye	name	1405	name	anun	name:A	name:A	
SORBIAN_LOWER	dsb	name	1405	name	mi	name:A	name:A	
CATALAN	cat	name	1405	name	nom	name:A	name:A	
SERBO-CROATIAN	srp	name	1405	name	imE	name:A	name:A	
RUSSIAN	rus	name	1405	name	imy~a	name:A	name:A	
OSSETIC_DIGOR	oss	name	1405	name	nom	name:A	name:A	
MIDDLE_CORNISH	cor	name	1405	name	hanou	name:A	name:A	
SWEDISH	swe	straight	1404	straight	rak	straight:M	straight:M	
DANISH	dan	straight	1404	straight	li3	straight:R	straight:R	
GUTNISH_LAU		straight	1404	straight	retar	straight:M	straight:M	
OSSETIC_IRON	oss	straight	1404	straight	raSt	straight:M	straight:M	
BIHARI	mai	straight	1404	straight	soyh	straight:D	straight:D	
SORBIAN_UPPER	hsb	straight	1404	straight	run3	straight:I	straight:I	
ORIYA	ori	straight	1404	straight	sidha	straight:L	straight:L	
SLOVENIAN	slv	straight	1404	straight	rav3n	straight:I	straight:I	
BELARUSIAN	bel	straight	1404	straight	pram3	straight:H	straight:H	
ANCIENT_GREEK	grc	straight	1404	straight	euth~is	straight:K	straight:K	
GREEK	ell	straight	1404	straight	isSos	straight:K	straight:K	
OLD_SWEDISH		straight	1404	straight	rEter	straight:M	straight:M	
ICELANDIC	isl	straight	1404	straight	ryEh~tir	straight:M	straight:M	
SLOVAK	slk	straight	1404	straight	rovni	straight:I	straight:I	
DUTCH	nld	straight	1404	straight	rEGt	straight:M	straight:M	
ASSAMESE	asm	straight	1404	straight	pon	straight:S	straight:S	
ITALIAN	ita	straight	1404	straight	diritto	straight:M	straight:M	
ELFDALIAN	qov	straight	1404	straight	rEt	straight:M	straight:M	
FAROESE	fao	straight	1404	straight	bainur	straight:O	straight:O	
UKRAINIAN	ukr	straight	1404	straight	pry~amiy	straight:H	straight:H	
CZECH	ces	straight	1404	straight	rovni	straight:I	straight:I	
STAVANGERSK		straight	1404	straight	bEin3	straight:O	straight:O	
NORWEGIAN_RIKSMAL	nor	straight	1404	straight	ben	straight:O	straight:O	
OLD_NORSE	non	straight	1404	straight	retr	straight:M	straight:M	
SPANISH	spa	straight	1404	straight	rekto	straight:M	straight:M	
MAGAHI	mag	straight	1404	straight	sidh~a	straight:L	straight:L	
OLD_CHURCH_SLAVONIC	chu	straight	1404	straight	pravu	straight:F	straight:F	
PORTUGUESE	por	straight	1404	straight	diraytu	straight:M	straight:M	
OLD_IRISH	sga	straight	1404	straight	dirux	straight:M	straight:M	
IRISH	gle	straight	1404	straight	dy~iry~3x	straight:M	straight:M	
GERMAN	deu	straight	1404	straight	g3rad3	straight:J	straight:J	
DANISH_FJOLDE		straight	1404	straight	lix	straight:R	straight:R	
OSSETIC	oss	straight	1404	straight	rast	straight:M	straight:M	
MACEDONIAN	mkd	straight	1404	straight	prav	straight:F	straight:F	
LATIN	lat	straight	1404	straight	rektus	straight:M	straight:M	
FRENCH	fra	straight	1404	straight	drwa	straight:M	straight:M	
URDU	urd	straight	1404	straight	sidh~3	straight:L	straight:L	
POLISH	pol	straight	1404	straight	prost3	straight:G	straight:G	
FRISIAN	frs	straight	1404	straight	ryoxt	straight:M	straight:M	
BULGARIAN	bul	straight	1404	straight	praf	straight:F	straight:F	
CLASSICAL_ARMENIAN	xcl	straight	1404	straight	uLiL	straight:T	straight:T	
ARMENIAN_EASTERN	hye	straight	1404	straight	uGiG	straight:T	straight:T	
SORBIAN_LOWER	dsb	straight	1404	straight	rown3	straight:I	straight:I	
CATALAN	cat	straight	1404	straight	rEkt3	straight:M	straight:M	
SERBO-CROATIAN	srp	straight	1404	straight	prav	straight:F	straight:F	
RUSSIAN	rus	straight	1404	straight	pry~amoy	straight:H	straight:H	
OSSETIC_DIGOR	oss	straight	1404	straight	rast	straight:M	straight:M	
SWEDISH	swe	smooth	1234	smooth	glat	smooth:B	smooth:B	
DANISH	dan	smooth	1234	smooth	gladh~	smooth:B	smooth:B	
GUTNISH_LAU		smooth	1234	smooth	yamnar	smooth:O	smooth:O	
OSSETIC_IRON	oss	smooth	1234	smooth	laGS	smooth:J	smooth:J	
BIHARI	mai	smooth	1234	smooth	Tik3n	smooth:H	smooth:H	
DUTCH	nld	smooth	1234	smooth	x3lEik	smooth:B	smooth:B	
MARATHI	mar	smooth	1234	smooth	m3u	smooth:Z	smooth:Z	
SORBIAN_UPPER	hsb	smooth	1234	smooth	wadki	smooth:B	smooth:B	
ORIYA	ori	smooth	1234	smooth	palis	smooth:Ad	smooth:Ad	
SLOVENIAN	slv	smooth	1234	smooth	glad3k	smooth:B	smooth:B	
BELARUSIAN	bel	smooth	1234	smooth	xLadky~i	smooth:B	smooth:B	
ANCIENT_GREEK	grc	smooth	1234	smooth	leios	smooth:J	smooth:J	
GREEK	ell	smooth	1234	smooth	omalos	smooth:G	smooth:G	
OLD_SWEDISH		smooth	1234	smooth	slEter	smooth:J	smooth:J	
ICELANDIC	isl	smooth	1234	smooth	stlyEh~tir	smooth:J	smooth:J	
SLOVAK	slk	smooth	1234	smooth	hladki	smooth:B	smooth:B	
ENGLISH	eng	smooth	1234	smooth	smu8	smooth:Q	smooth:Q	
ASSAMESE	asm	smooth	1234	smooth	mihi	smooth:Ac	smooth:Ac	
ITALIAN	ita	smooth	1234	smooth	pyano	smooth:S	smooth:S	
ELFDALIAN	qov	smooth	1234	smooth	lliEt	smooth:J	smooth:J	
FAROESE	fao	smooth	1234	smooth	yaunur	smooth:O	smooth:O	
UKRAINIAN	ukr	smooth	1234	smooth	hLadkiy	smooth:B	smooth:B	
CZECH	ces	smooth	1234	smooth	hladki	smooth:B	smooth:B	
STAVANGERSK		smooth	1234	smooth	glat3	smooth:B	smooth:B	
NORWEGIAN_RIKSMAL	nor	smooth	1234	smooth	yEwn	smooth:O	smooth:O	
OLD_NORSE	non	smooth	1234	smooth	sletr	smooth:J	smooth:J	
SPANISH	spa	smooth	1234	smooth	liso	smooth:D	smooth:D	
MAGAHI	mag	smooth	1234	smooth	Tikk3n	smooth:H	smooth:H	
OLD_CHURCH_SLAVONIC	chu	smooth	1234	smooth	gladuku	smooth:B	smooth:B	
PORTUGUESE	por	smooth	1234	smooth	lizu	smooth:D	smooth:D	
OLD_IRISH	sga	smooth	1234	smooth	min	smooth:F	smooth:F	
IRISH	gle	smooth	1234	smooth	my~iny~	smooth:F	smooth:F	
